,goal combination,count,pick count
1171,"['8 Songs', 'Map & Compass in Dodongos Cavern']",1,1
1172,"['8 Songs', 'Clear 8 Silver Rupee Rooms']",1,1
1173,"['8 Songs', 'Clear 8 Silver Rupee Rooms', 'Two Fairy Spells']",1,1
1174,"['8 Songs', 'Clear 8 Silver Rupee Rooms', 'Defeat both Flare Dancers']",1,1
1175,"['2 Skulltulas in Lon Lon Ranch', '500 Rupees', 'Two Fairy Spells']",1,1
1176,"['8 Songs', 'Defeat both Flare Dancers', 'Two Fairy Spells']",1,1
1177,"['Defeat both Flare Dancers', 'Map & Compass in Dodongos Cavern', 'Two Fairy Spells']",1,1
1178,"['8 Songs', 'Map & Compass in Dodongos Cavern', 'Two Fairy Spells']",1,1
1179,"['Clear 8 Silver Rupee Rooms', 'Defeat both Flare Dancers', 'Map & Compass in Dodongos Cavern']",1,1
1180,"['8 Songs', 'Clear 8 Silver Rupee Rooms', 'Map & Compass in Dodongos Cavern']",1,1
1181,"['Clear 8 Silver Rupee Rooms', 'Map & Compass in Dodongos Cavern', 'Two Fairy Spells']",1,1
1182,"['8 Songs', 'Defeat both Flare Dancers', 'Map & Compass in Dodongos Cavern']",1,1
1183,"['2 Skulltulas in Lon Lon Ranch', '500 Rupees', 'Fire Medallion']",1,1
1184,"['3 Swords & 3 Shields', '500 Rupees', 'Two Fairy Spells']",1,1
1185,"['2 Skulltulas in Lon Lon Ranch', '3 Swords & 3 Shields', 'Two Fairy Spells']",1,1
1186,"['10 Songs', '5 Hearts', '500 Rupees', 'All 5 Skulltulas in Spirit Temple', 'Sarias Song']",1,1
1187,"['Defeat Big Octo', 'Giants Knife', 'Mirror Shield', 'Two Fairy Spells']",1,1
1188,"['30 Different Skulltulas', 'Defeat Big Octo', 'Mirror Shield', 'Two Fairy Spells']",1,1
1189,"['30 Different Skulltulas', 'Defeat Big Octo', 'Giants Knife', 'Mirror Shield']",1,1
1190,"['30 Different Skulltulas', 'Giants Knife', 'Mirror Shield', 'Two Fairy Spells']",1,1
1191,"['30 Different Skulltulas', 'Defeat Big Octo', 'Giants Knife', 'Two Fairy Spells']",1,1
1192,"['9 Songs', 'Clear 8 Silver Rupee Rooms', 'Giants Knife', 'Open All 6 Gold Rupee Chests']",1,1
1193,"['9 Songs', 'Clear 8 Silver Rupee Rooms', 'Giants Knife', 'Map & Compass in Shadow Temple']",1,1
1194,"['9 Songs', 'Clear 8 Silver Rupee Rooms', 'Map & Compass in Shadow Temple', 'Open All 6 Gold Rupee Chests']",1,1
1195,"['Clear 8 Silver Rupee Rooms', 'Giants Knife', 'Map & Compass in Shadow Temple', 'Open All 6 Gold Rupee Chests']",1,1
1196,"['9 Songs', 'Giants Knife', 'Map & Compass in Shadow Temple', 'Open All 6 Gold Rupee Chests']",1,1
1197,"['500 Rupees', 'Sarias Song']",1,1
1198,"['500 Rupees', 'All 5 Skulltulas in Spirit Temple']",1,1
1199,"['5 Hearts', '500 Rupees']",1,1
1200,"['Defeat Big Octo', 'Free all 9 Gorons in Fire Temple']",1,1
1201,"['Free all 9 Gorons in Fire Temple', 'Sarias Song']",1,1
1202,"['Defeat Big Octo', 'Sarias Song']",1,1
1203,"['Free all 9 Gorons in Fire Temple', 'Minuet of Forest']",1,1
1204,"['Defeat Big Octo', 'Minuet of Forest']",1,1
1205,"['Free all 9 Gorons in Fire Temple', 'Map & Compass in Spirit Temple']",1,1
1206,"['Defeat Big Octo', 'Map & Compass in Spirit Temple']",1,1
1207,"['9 Songs', 'Clear 8 Silver Rupee Rooms', 'Giants Knife', 'Map & Compass in Shadow Temple', 'Open All 6 Gold Rupee Chests']",1,1
1208,"['10 Songs', '5 Hearts', 'All 5 Skulltulas in Spirit Temple']",1,1
1209,"['10 Songs', '500 Rupees', 'Sarias Song']",1,1
1210,"['10 Songs', '500 Rupees', 'All 5 Skulltulas in Spirit Temple']",1,1
1211,"['10 Songs', '5 Hearts', '500 Rupees']",1,1
1212,"['Defeat Big Octo', 'Free all 9 Gorons in Fire Temple', 'Minuet of Forest']",1,1
1213,"['Free all 9 Gorons in Fire Temple', 'Minuet of Forest', 'Sarias Song']",1,1
1214,"['Defeat Big Octo', 'Minuet of Forest', 'Sarias Song']",1,1
1215,"['Defeat Big Octo', 'Free all 9 Gorons in Fire Temple', 'Map & Compass in Spirit Temple']",1,1
1216,"['Free all 9 Gorons in Fire Temple', 'Map & Compass in Spirit Temple', 'Sarias Song']",1,1
1217,"['Defeat Big Octo', 'Map & Compass in Spirit Temple', 'Sarias Song']",1,1
1218,"['Free all 9 Gorons in Fire Temple', 'Map & Compass in Spirit Temple', 'Minuet of Forest']",1,1
1219,"['Defeat Big Octo', 'Map & Compass in Spirit Temple', 'Minuet of Forest']",1,1
1220,"['Defeat Big Octo', 'Free all 9 Gorons in Fire Temple', 'Sarias Song']",1,1
1221,"['5 Hearts', 'All 5 Skulltulas in Spirit Temple', 'Sarias Song']",1,1
1222,"['10 Songs', 'All 5 Skulltulas in Spirit Temple', 'Sarias Song']",1,1
1223,"['500 Rupees', 'All 5 Skulltulas in Spirit Temple', 'Sarias Song']",1,1
1224,"['5 Hearts', '500 Rupees', 'Sarias Song']",1,1
1225,"['5 Hearts', '500 Rupees', 'All 5 Skulltulas in Spirit Temple']",1,1
1226,"['30 Different Skulltulas', 'Defeat Big Octo', 'Giants Knife', 'Mirror Shield', 'Two Fairy Spells']",1,1
1227,"['1 Unused Small Key in each Adult Dungeon', 'Defeat all Lizalfos in Dodongos Cavern', 'Open the Final Door of Water Trial', 'Sarias Song']",1,1
1228,"['1 Unused Small Key in each Adult Dungeon', 'Beat the Shadow Temple', 'Defeat all Lizalfos in Dodongos Cavern', 'Open the Final Door of Water Trial']",1,1
1229,"['1 Unused Small Key in each Adult Dungeon', 'Beat the Shadow Temple', 'Defeat all Lizalfos in Dodongos Cavern', 'Sarias Song']",1,1
1230,"['Beat the Shadow Temple', 'Defeat all Lizalfos in Dodongos Cavern', 'Open the Final Door of Water Trial', 'Sarias Song']",1,1
1231,"['1 Unused Small Key in each Adult Dungeon', 'Beat the Shadow Temple', 'Open the Final Door of Water Trial', 'Sarias Song']",1,1
1232,"['4 Compasses', 'All 3 Elemental Arrows', 'Both Gerudo Valley HPs', 'Green Gauntlets']",1,1
1233,"['4 Compasses', 'All 3 Elemental Arrows', 'Both Gerudo Valley HPs', 'Desert Colossus HP']",1,1
1234,"['4 Compasses', 'Both Gerudo Valley HPs', 'Desert Colossus HP', 'Green Gauntlets']",1,1
1235,"['4 Compasses', 'All 3 Elemental Arrows', 'Desert Colossus HP', 'Green Gauntlets']",1,1
1236,"['All 3 Elemental Arrows', 'Both Gerudo Valley HPs', 'Desert Colossus HP', 'Green Gauntlets']",1,1
1237,"['1 Skulltula from each Adult Dungeon', 'All 3 Kokiri Forest area Skulltulas', 'Fairy Slingshot']",1,1
1238,"['1 Skulltula from each Adult Dungeon', 'Beat the Fire Temple', 'Fairy Slingshot']",1,1
1239,"['1 Skulltula from each Adult Dungeon', '3 Tunics & 3 Boots', 'Fairy Slingshot']",1,1
1240,"['3 Tunics & 3 Boots', 'All 3 Kokiri Forest area Skulltulas', 'Fairy Slingshot']",1,1
1241,"['3 Tunics & 3 Boots', 'Beat the Fire Temple', 'Fairy Slingshot']",1,1
1242,"['All 3 Kokiri Forest area Skulltulas', 'Beat the Fire Temple', 'Fairy Slingshot']",1,1
1243,"['3 Tunics & 3 Boots', 'All 3 Kokiri Forest area Skulltulas', 'Beat the Fire Temple']",1,1
1244,"['1 Skulltula from each Adult Dungeon', '3 Tunics & 3 Boots', 'All 3 Kokiri Forest area Skulltulas']",1,1
1245,"['1 Skulltula from each Adult Dungeon', '3 Tunics & 3 Boots', 'Beat the Fire Temple']",1,1
1246,"['1 Skulltula from each Adult Dungeon', 'All 3 Kokiri Forest area Skulltulas', 'Beat the Fire Temple']",1,1
1247,"['All 3 Kokiri Forest area Skulltulas', 'Fairy Slingshot']",1,1
1248,"['Beat the Fire Temple', 'Fairy Slingshot']",1,1
1249,"['3 Tunics & 3 Boots', 'Fairy Slingshot']",1,1
1250,"['1 Skulltula from each Adult Dungeon', '3 Tunics & 3 Boots']",1,1
1251,"['1 Unused Small Key in each Adult Dungeon', 'Beat the Shadow Temple', 'Defeat all Lizalfos in Dodongos Cavern', 'Open the Final Door of Water Trial', 'Sarias Song']",1,1
1252,"['Defeat Volvagia', 'Map & Compass in Ice Cavern']",1,1
1253,"['6 Maps', 'Defeat Volvagia']",1,1
1254,"['10 Songs', '6 Maps']",1,1
1255,"['6 Maps', 'Map & Compass in Ice Cavern']",1,1
1256,"['3 Tunics & 3 Boots', 'All 3 Kokiri Forest area Skulltulas']",1,1
1257,"['10 Songs', 'All 3 Kokiri Forest area Skulltulas']",1,1
1258,"['All 3 Kokiri Forest area Skulltulas', 'Map & Compass in Ice Cavern']",1,1
1259,"['6 Maps', 'All 3 Kokiri Forest area Skulltulas']",1,1
1260,"['All 3 Kokiri Forest area Skulltulas', 'Beat the Fire Temple']",1,1
1261,"['4 Compasses', 'All 3 Elemental Arrows', 'Both Gerudo Valley HPs', 'Desert Colossus HP', 'Green Gauntlets']",1,1
1262,"['2 Skulltulas in Lon Lon Ranch', '3 Swords & 3 Shields', '500 Rupees', 'Fire Medallion', 'Two Fairy Spells']",1,1
1263,"['8 Songs', 'Defeat both Flare Dancers', 'Map & Compass in Dodongos Cavern', 'Two Fairy Spells']",1,1
1264,"['Clear 8 Silver Rupee Rooms', 'Defeat both Flare Dancers', 'Map & Compass in Dodongos Cavern', 'Two Fairy Spells']",1,1
1265,"['8 Songs', 'Clear 8 Silver Rupee Rooms', 'Defeat both Flare Dancers', 'Map & Compass in Dodongos Cavern']",1,1
1266,"['2 Skulltulas in Lon Lon Ranch', '500 Rupees', 'Fire Medallion', 'Two Fairy Spells']",1,1
1267,"['2 Skulltulas in Lon Lon Ranch', '3 Swords & 3 Shields', '500 Rupees', 'Fire Medallion']",1,1
1268,"['3 Swords & 3 Shields', '500 Rupees', 'Fire Medallion', 'Two Fairy Spells']",1,1
1269,"['2 Skulltulas in Lon Lon Ranch', '3 Swords & 3 Shields', 'Fire Medallion', 'Two Fairy Spells']",1,1
1270,"['8 Songs', 'Clear 8 Silver Rupee Rooms', 'Map & Compass in Dodongos Cavern', 'Two Fairy Spells']",1,1
1271,"['8 Songs', 'Clear 8 Silver Rupee Rooms', 'Defeat both Flare Dancers', 'Two Fairy Spells']",1,1
1272,"['2 Skulltulas in Lon Lon Ranch', '3 Swords & 3 Shields', '500 Rupees', 'Two Fairy Spells']",1,1
1273,"['1 Unused Small Key in each Adult Dungeon', 'Defeat all Lizalfos in Dodongos Cavern']",1,1
1274,"['Defeat all Lizalfos in Dodongos Cavern', 'Open the Final Door of Water Trial']",1,1
1275,"['Defeat all Lizalfos in Dodongos Cavern', 'Sarias Song']",1,1
1276,"['1 Unused Small Key in each Adult Dungeon', 'Sarias Song']",1,1
1277,"['Beat the Shadow Temple', 'Defeat all Lizalfos in Dodongos Cavern']",1,1
1278,"['1 Unused Small Key in each Adult Dungeon', 'Beat the Shadow Temple']",1,1
1279,"['Beat the Shadow Temple', 'Open the Final Door of Water Trial']",1,1
1280,"['Beat the Shadow Temple', 'Sarias Song']",1,1
1281,"['All 3 Elemental Arrows', 'Desert Colossus HP']",1,1
1282,"['Desert Colossus HP', 'Green Gauntlets']",1,1
1283,"['4 Compasses', 'Green Gauntlets']",1,1
1284,"['4 Compasses', 'Desert Colossus HP']",1,1
1285,"['Both Gerudo Valley HPs', 'Green Gauntlets']",1,1
1286,"['Both Gerudo Valley HPs', 'Desert Colossus HP']",1,1
1287,"['4 Compasses', 'Both Gerudo Valley HPs']",1,1
1288,"['Beat the Shadow Temple', 'Open the Final Door of Water Trial', 'Sarias Song']",1,1
1289,"['1 Unused Small Key in each Adult Dungeon', 'Defeat all Lizalfos in Dodongos Cavern', 'Open the Final Door of Water Trial']",1,1
1290,"['1 Unused Small Key in each Adult Dungeon', 'Defeat all Lizalfos in Dodongos Cavern', 'Sarias Song']",1,1
1291,"['Defeat all Lizalfos in Dodongos Cavern', 'Open the Final Door of Water Trial', 'Sarias Song']",1,1
1292,"['1 Unused Small Key in each Adult Dungeon', 'Open the Final Door of Water Trial', 'Sarias Song']",1,1
1293,"['1 Unused Small Key in each Adult Dungeon', 'Beat the Shadow Temple', 'Defeat all Lizalfos in Dodongos Cavern']",1,1
1294,"['Beat the Shadow Temple', 'Defeat all Lizalfos in Dodongos Cavern', 'Open the Final Door of Water Trial']",1,1
1295,"['1 Unused Small Key in each Adult Dungeon', 'Beat the Shadow Temple', 'Open the Final Door of Water Trial']",1,1
1296,"['Beat the Shadow Temple', 'Defeat all Lizalfos in Dodongos Cavern', 'Sarias Song']",1,1
1297,"['1 Unused Small Key in each Adult Dungeon', 'Beat the Shadow Temple', 'Sarias Song']",1,1
1298,"['4 Compasses', 'All 3 Elemental Arrows', 'Desert Colossus HP']",1,1
1299,"['4 Compasses', 'Desert Colossus HP', 'Green Gauntlets']",1,1
1300,"['4 Compasses', 'All 3 Elemental Arrows', 'Green Gauntlets']",1,1
1301,"['All 3 Elemental Arrows', 'Both Gerudo Valley HPs', 'Green Gauntlets']",1,1
1302,"['All 3 Elemental Arrows', 'Both Gerudo Valley HPs', 'Desert Colossus HP']",1,1
1303,"['Both Gerudo Valley HPs', 'Desert Colossus HP', 'Green Gauntlets']",1,1
1304,"['4 Compasses', 'All 3 Elemental Arrows', 'Both Gerudo Valley HPs']",1,1
1305,"['4 Compasses', 'Both Gerudo Valley HPs', 'Green Gauntlets']",1,1
1306,"['4 Compasses', 'Both Gerudo Valley HPs', 'Desert Colossus HP']",1,1
1307,"['All 3 Elemental Arrows', 'Desert Colossus HP', 'Green Gauntlets']",1,1
1308,"['8 Songs', 'Clear 8 Silver Rupee Rooms', 'Defeat both Flare Dancers', 'Map & Compass in Dodongos Cavern', 'Two Fairy Spells']",1,1
1309,"['Beat the Spirit Temple', 'Defeat Queen Gohma', 'Fire Temple Boss Key', 'Obtain all 8 Small Keys in Fire Temple']",1,1
1310,"['7 Maps', 'Defeat Queen Gohma', 'Fire Temple Boss Key', 'Obtain all 8 Small Keys in Fire Temple']",1,1
1311,"['7 Maps', 'Beat the Spirit Temple', 'Defeat Queen Gohma', 'Obtain all 8 Small Keys in Fire Temple']",1,1
1312,"['7 Maps', 'Beat the Spirit Temple', 'Defeat Queen Gohma', 'Fire Temple Boss Key']",1,1
1313,"['7 Maps', 'Beat the Spirit Temple', 'Defeat Queen Gohma', 'Fire Temple Boss Key', 'Obtain all 8 Small Keys in Fire Temple']",1,1
1314,"['Defeat Volvagia', 'Keaton Mask']",1,1
1315,"['7 Different Unused Keys in Gerudo Training Grounds', 'Keaton Mask']",1,1
1316,"['Bullet Bag (50)', 'Keaton Mask']",1,1
1317,"['Gerudos Card', 'Plant 5 Magic Beans']",1,1
1318,"['7 Different Unused Keys in Gerudo Training Grounds', 'Bullet Bag (50)', 'Defeat Volvagia']",1,1
1319,"['1 Skulltula from each Adult Dungeon', '7 Different Unused Keys in Gerudo Training Grounds', 'Bullet Bag (50)']",1,1
1320,"['1 Skulltula from each Adult Dungeon', 'Plant 5 Magic Beans', 'Two Fairy Spells']",1,1
1321,"['Plant 5 Magic Beans', 'Quiver (40)', 'Two Fairy Spells']",1,1
1322,"['1 Skulltula from each Adult Dungeon', 'Plant 5 Magic Beans', 'Quiver (40)']",1,1
1323,"['7 Different Unused Keys in Gerudo Training Grounds', 'Defeat Volvagia', 'Keaton Mask']",1,1
1324,"['1 Skulltula from each Adult Dungeon', '7 Different Unused Keys in Gerudo Training Grounds', 'Keaton Mask']",1,1
1325,"['1 Skulltula from each Adult Dungeon', 'Defeat Volvagia', 'Keaton Mask']",1,1
1326,"['1 Skulltula from each Adult Dungeon', 'Plant 5 Magic Beans']",1,1
1327,"['Plant 5 Magic Beans', 'Two Fairy Spells']",1,1
1328,"['7 Different Unused Keys in Gerudo Training Grounds', 'Bullet Bag (50)']",1,1
1329,"['Plant 5 Magic Beans', 'Quiver (40)']",1,1
1330,"['Bullet Bag (50)', 'Defeat Volvagia', 'Keaton Mask']",1,1
1331,"['1 Skulltula from each Adult Dungeon', 'Bullet Bag (50)', 'Keaton Mask']",1,1
1332,"['7 Different Unused Keys in Gerudo Training Grounds', 'Bullet Bag (50)', 'Keaton Mask']",1,1
1333,"['Gerudos Card', 'Plant 5 Magic Beans', 'Quiver (40)']",1,1
1334,"['1 Skulltula from each Adult Dungeon', 'Gerudos Card', 'Quiver (40)']",1,1
1335,"['1 Skulltula from each Adult Dungeon', 'Gerudos Card', 'Plant 5 Magic Beans']",1,1
1336,"['Gerudos Card', 'Plant 5 Magic Beans', 'Two Fairy Spells']",1,1
1337,"['Gerudos Card', 'Quiver (40)', 'Two Fairy Spells']",1,1
1338,"['All 3 Elemental Arrows', 'All 4 Lost Woods area Skulltulas', 'All 5 Skulltulas in Fire Temple', 'Lon Lon Ranch HP', 'Open the Final Door of Spirit Trial']",1,1
1339,"['10 Songs', '7 Maps', 'All 5 Skulltulas in Fire Temple', 'Map & Compass in Jabu-Jabu']",1,1
1340,"['10 Songs', '7 Maps', 'All 5 Skulltulas in Fire Temple', 'Giants Knife']",1,1
1341,"['10 Songs', 'All 5 Skulltulas in Fire Temple', 'Giants Knife', 'Map & Compass in Jabu-Jabu']",1,1
1342,"['7 Maps', 'All 5 Skulltulas in Fire Temple', 'Giants Knife', 'Map & Compass in Jabu-Jabu']",1,1
1343,"['All 3 Elemental Arrows', 'All 4 Lost Woods area Skulltulas', 'All 5 Skulltulas in Fire Temple', 'Open the Final Door of Spirit Trial']",1,1
1344,"['All 3 Elemental Arrows', 'All 5 Skulltulas in Fire Temple', 'Lon Lon Ranch HP', 'Open the Final Door of Spirit Trial']",1,1
1345,"['All 4 Lost Woods area Skulltulas', 'All 5 Skulltulas in Fire Temple', 'Lon Lon Ranch HP', 'Open the Final Door of Spirit Trial']",1,1
1346,"['All 3 Elemental Arrows', 'All 4 Lost Woods area Skulltulas', 'All 5 Skulltulas in Fire Temple', 'Lon Lon Ranch HP']",1,1
1347,"['All 3 Elemental Arrows', 'All 4 Lost Woods area Skulltulas', 'Lon Lon Ranch HP', 'Open the Final Door of Spirit Trial']",1,1
1348,"['10 Songs', '7 Maps', 'Giants Knife', 'Map & Compass in Jabu-Jabu']",1,1
1349,"['Beat the Spirit Temple', 'Defeat Queen Gohma', 'Obtain all 8 Small Keys in Fire Temple']",1,1
1350,"['Beat the Spirit Temple', 'Defeat Queen Gohma', 'Fire Temple Boss Key']",1,1
1351,"['Defeat Queen Gohma', 'Obtain all 8 Small Keys in Fire Temple']",1,1
1352,"['Defeat Queen Gohma', 'Fire Temple Boss Key']",1,1
1353,"['Beat the Spirit Temple', 'Defeat Queen Gohma']",1,1
1354,"['7 Maps', 'Defeat Queen Gohma']",1,1
1355,"['7 Maps', 'Beat the Spirit Temple', 'Defeat Queen Gohma']",1,1
1356,"['7 Maps', 'Defeat Queen Gohma', 'Obtain all 8 Small Keys in Fire Temple']",1,1
1357,"['7 Maps', 'Defeat Queen Gohma', 'Fire Temple Boss Key']",1,1
1358,"['Defeat Queen Gohma', 'Fire Temple Boss Key', 'Obtain all 8 Small Keys in Fire Temple']",1,1
1359,"['10 Songs', '7 Maps', 'All 5 Skulltulas in Fire Temple', 'Giants Knife', 'Map & Compass in Jabu-Jabu']",1,1
1360,"['15 Different Skulltulas', '8 Hearts (no duping)', 'Clear 8 Silver Rupee Rooms', 'Ganons Castle Boss Key', 'Map & Compass in Spirit Temple']",1,1
1361,"['15 Different Skulltulas', '8 Hearts (no duping)', 'Ganons Castle Boss Key', 'Map & Compass in Spirit Temple']",1,1
1362,"['8 Hearts (no duping)', 'Clear 8 Silver Rupee Rooms', 'Ganons Castle Boss Key', 'Map & Compass in Spirit Temple']",1,1
1363,"['15 Different Skulltulas', '8 Hearts (no duping)', 'Clear 8 Silver Rupee Rooms', 'Map & Compass in Spirit Temple']",1,1
1364,"['15 Different Skulltulas', '8 Hearts (no duping)', 'Clear 8 Silver Rupee Rooms', 'Ganons Castle Boss Key']",1,1
1365,"['15 Different Skulltulas', 'Clear 8 Silver Rupee Rooms', 'Ganons Castle Boss Key', 'Map & Compass in Spirit Temple']",1,1
1366,"['Giants Knife', 'Mirror Shield']",1,1
1367,"['Mirror Shield', 'Two Fairy Spells']",1,1
1368,"['30 Different Skulltulas', 'Mirror Shield']",1,1
1369,"['9 Songs', 'Map & Compass in Shadow Temple']",1,1
1370,"['9 Songs', 'Clear 8 Silver Rupee Rooms']",1,1
1371,"['Giants Knife', 'Two Fairy Spells']",1,1
1372,"['Defeat Big Octo', 'Two Fairy Spells']",1,1
1373,"['Clear 8 Silver Rupee Rooms', 'Map & Compass in Shadow Temple']",1,1
1374,"['9 Songs', 'Giants Knife']",1,1
1375,"['Map & Compass in Shadow Temple', 'Open All 6 Gold Rupee Chests']",1,1
1376,"['Giants Knife', 'Map & Compass in Shadow Temple', 'Open All 6 Gold Rupee Chests']",1,1
1377,"['9 Songs', 'Giants Knife', 'Open All 6 Gold Rupee Chests']",1,1
1378,"['9 Songs', 'Map & Compass in Shadow Temple', 'Open All 6 Gold Rupee Chests']",1,1
1379,"['9 Songs', 'Giants Knife', 'Map & Compass in Shadow Temple']",1,1
1380,"['Clear 8 Silver Rupee Rooms', 'Map & Compass in Shadow Temple', 'Open All 6 Gold Rupee Chests']",1,1
1381,"['Clear 8 Silver Rupee Rooms', 'Giants Knife', 'Map & Compass in Shadow Temple']",1,1
1382,"['9 Songs', 'Clear 8 Silver Rupee Rooms', 'Open All 6 Gold Rupee Chests']",1,1
1383,"['9 Songs', 'Clear 8 Silver Rupee Rooms', 'Giants Knife']",1,1
1384,"['9 Songs', 'Clear 8 Silver Rupee Rooms', 'Map & Compass in Shadow Temple']",1,1
1385,"['Defeat Big Octo', 'Giants Knife', 'Two Fairy Spells']",1,1
1386,"['30 Different Skulltulas', 'Giants Knife', 'Mirror Shield']",1,1
1387,"['30 Different Skulltulas', 'Mirror Shield', 'Two Fairy Spells']",1,1
1388,"['30 Different Skulltulas', 'Defeat Big Octo', 'Mirror Shield']",1,1
1389,"['Defeat Big Octo', 'Giants Knife', 'Mirror Shield']",1,1
1390,"['Defeat Big Octo', 'Mirror Shield', 'Two Fairy Spells']",1,1
1391,"['Giants Knife', 'Mirror Shield', 'Two Fairy Spells']",1,1
1392,"['30 Different Skulltulas', 'Giants Knife', 'Two Fairy Spells']",1,1
1393,"['30 Different Skulltulas', 'Defeat Big Octo', 'Two Fairy Spells']",1,1
1394,"['1 Skulltula from each Adult Dungeon', '7 Different Unused Keys in Gerudo Training Grounds', 'Bullet Bag (50)', 'Defeat Volvagia', 'Keaton Mask']",1,1
1395,"['Gerudos Card', 'Plant 5 Magic Beans', 'Quiver (40)', 'Two Fairy Spells']",1,1
1396,"['1 Skulltula from each Adult Dungeon', 'Gerudos Card', 'Quiver (40)', 'Two Fairy Spells']",1,1
1397,"['1 Skulltula from each Adult Dungeon', 'Gerudos Card', 'Plant 5 Magic Beans', 'Quiver (40)']",1,1
1398,"['1 Skulltula from each Adult Dungeon', 'Gerudos Card', 'Plant 5 Magic Beans', 'Two Fairy Spells']",1,1
1399,"['1 Skulltula from each Adult Dungeon', 'Bullet Bag (50)', 'Defeat Volvagia', 'Keaton Mask']",1,1
1400,"['1 Skulltula from each Adult Dungeon', '7 Different Unused Keys in Gerudo Training Grounds', 'Defeat Volvagia', 'Keaton Mask']",1,1
1401,"['1 Skulltula from each Adult Dungeon', '7 Different Unused Keys in Gerudo Training Grounds', 'Bullet Bag (50)', 'Keaton Mask']",1,1
1402,"['7 Different Unused Keys in Gerudo Training Grounds', 'Bullet Bag (50)', 'Defeat Volvagia', 'Keaton Mask']",1,1
1403,"['1 Skulltula from each Adult Dungeon', 'Plant 5 Magic Beans', 'Quiver (40)', 'Two Fairy Spells']",1,1
1404,"['1 Skulltula from each Adult Dungeon', '7 Different Unused Keys in Gerudo Training Grounds', 'Bullet Bag (50)', 'Defeat Volvagia']",1,1
1405,"['8 Hearts (no duping)', 'Ganons Castle Boss Key']",1,1
1406,"['8 Hearts (no duping)', 'Map & Compass in Spirit Temple']",1,1
1407,"['8 Hearts (no duping)', 'Clear 8 Silver Rupee Rooms']",1,1
1408,"['15 Different Skulltulas', '8 Hearts (no duping)', 'Ganons Castle Boss Key']",1,1
1409,"['8 Hearts (no duping)', 'Ganons Castle Boss Key', 'Map & Compass in Spirit Temple']",1,1
1410,"['15 Different Skulltulas', '8 Hearts (no duping)', 'Map & Compass in Spirit Temple']",1,1
1411,"['Ganons Castle Boss Key', 'Map & Compass in Spirit Temple']",1,1
1412,"['15 Different Skulltulas', 'Map & Compass in Spirit Temple']",1,1
1413,"['15 Different Skulltulas', 'Ganons Castle Boss Key']",1,1
1414,"['15 Different Skulltulas', 'Clear 8 Silver Rupee Rooms']",1,1
1415,"['Clear 8 Silver Rupee Rooms', 'Ganons Castle Boss Key']",1,1
1416,"['8 Hearts (no duping)', 'Clear 8 Silver Rupee Rooms', 'Ganons Castle Boss Key']",1,1
1417,"['15 Different Skulltulas', '8 Hearts (no duping)', 'Clear 8 Silver Rupee Rooms']",1,1
1418,"['8 Hearts (no duping)', 'Clear 8 Silver Rupee Rooms', 'Map & Compass in Spirit Temple']",1,1
1419,"['15 Different Skulltulas', 'Ganons Castle Boss Key', 'Map & Compass in Spirit Temple']",1,1
1420,"['Clear 8 Silver Rupee Rooms', 'Ganons Castle Boss Key', 'Map & Compass in Spirit Temple']",1,1
1421,"['15 Different Skulltulas', 'Clear 8 Silver Rupee Rooms', 'Map & Compass in Spirit Temple']",1,1
1422,"['15 Different Skulltulas', 'Clear 8 Silver Rupee Rooms', 'Ganons Castle Boss Key']",1,1
1423,"['1 Skulltula from each Adult Dungeon', 'Gerudos Card', 'Plant 5 Magic Beans', 'Quiver (40)', 'Two Fairy Spells']",1,1
